filename,record number 1,record number 2,alcohol,category,country,description,designation,price,rating,cost per point,region / state,subregion,subregion lat lon,subregion lat,subregion lon,subsubregion,subsubregion lat lon,subsubregion lat,subsubregion lon,title,url,varietal,vintage,winery
winemag 1 to 800,13863,13863,14.1,White,US,"This estate-grown wine from a deeply coastal site offers a steely entry of high-toned acidity and follow-through, a bright, focused and fresh exploration of quenching Meyer lemon pulp and zest. Green apple, lime and integrated oak support the well-composed build up of flavor and texture.",Pastorale Vineyard,80,95, $0.84 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma Coast,"38.5779555, -122.9888319",38.5779555,-122.9888319,Joseph Phelps 2016 Pastorale Vineyard Chardonnay (Sonoma Coast),https://www.winemag.com/buying-guide/joseph-phelps-2016-pastorale-vineyard-chardonnay-sonoma-coast-291322/,Chardonnay,2016,Joseph Phelps
winemag 1 to 800,13868,13868,14,White,US,"From the mighty dry-farmed site within the secluded appellation, this incredible wine is expressive in tones of flint, fig, pear and lemon peel, with lasting acidity that brightens and freshens the palate. Medium bodied, it's soft in feel yet structured, balanced and complex.",,50,95, $0.53 ,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Mount Veeder,"38.3793566, -122.4477575",38.3793566,-122.4477575,Mayacamas 2016 Chardonnay (Mount Veeder),https://www.winemag.com/buying-guide/mayacamas-2016-chardonnay-mount-veeder-291070/,Chardonnay,2016,Mayacamas
winemag 10401 to 11200,1106,16368,14.4,White,US,"Everything you look for in a Burgundian Chard is here. It's dramatically rich in tropical fruit and Meyer lemon flavors, with crisp natural acidity. Lots of new toasty oak, sur lies aging and malolactic fermentation add integrated dimensions of flavor and texture. A sensational wine, dense and complex, and should develop well for five years. Only 45 cases produced.",Chairman's Club,75,95, $0.79 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Chalk Hill,"38.6037982, -122.7772125",38.6037982,-122.7772125,Chalk Hill 2004 Chairman's Club Chardonnay (Chalk Hill),https://www.winemag.com/buying-guide/chalk-hill-2004-chairmans-club-chardonnay-sonoma-chalk-hill/,Chardonnay,2004,Chalk Hill
winemag 10401 to 11200,1110,16372,15,White,US,"The volume on this wine is kicked way up over Longoria's regular '05. It's a voluptuous blend of two old-vine vineyards, Sanford & Benedict and Sweeney. The wine possesses a weight and density that impress, with a rich, exotic array of flavors: Key lime pie, pineapple custard, candied ginger, macaroon, honey and buttered toast, with a finish of mineral and steel. Completely balanced, this gorgeous Chard will hold for many years. Editors' Choice.",Cuvee Diana,40,95, $0.42 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Sta. Rita Hills,"34.6659565, -120.1152408",34.6659565,-120.1152408,Longoria 2005 Cuvee Diana Chardonnay (Sta. Rita Hills),https://www.winemag.com/buying-guide/longoria-2005-cuvee-diana-chardonnay-central-coast-sta-rita-hills/,Chardonnay,2005,Longoria
winemag 10401 to 11200,1725,16987,14.5,White,US,"Big, big, big. Make that huge, huge, huge. This Chard rocks. It's done up in the grand Burgundian way, but all the bells and whistles can't put a dent in the fruit, which is just, well, big and huge. Mangoes, papayas, pineapple custard, peach pie, macaroon, gingersnap cookie, vanilla fudge, buttered toast, all brightened with coastal acidity. Chardonnay just doesn't get any richer than this.",Mountain Top Vineyard Vintner Select,47,95, $0.49 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma County,"38.7596420, -123.0915605",38.759642,-123.0915605,Pride Mountain 2005 Mountain Top Vineyard Vintner Select Chardonnay (Sonoma County),https://www.winemag.com/buying-guide/pride-mountain-2005-top-vineyard-vintner-select-chardonnay-sonoma-county/,Chardonnay,2005,Pride Mountain
winemag 10401 to 11200,3315,18577,14.7,White,US,"This is a best barrel selection from Sleepy Hollow Vineyard, in the Santa Lucia Highlands. Only 430 cases were produced. It's a tremendous Chardonnay, just huge in the white Burgundy mode: ripe tropical fruit, new oak, lees, unfined and unfiltered. Right now, it's a little gangly, like an adolescent who's growing too fast. But we know this wine knits together as it ages. Best 2007-2011.",Cuvee Cynthia,60,95, $0.63 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Monterey County,"36.6002378, -121.8946761",36.6002378,-121.8946761,Talbott 2003 Cuvee Cynthia Chardonnay (Monterey County),https://www.winemag.com/buying-guide/talbott-2003-cuvee-cynthia-chardonnay-central-coast-monterey-county/,Chardonnay,2003,Talbott
winemag 10401 to 11200,3317,18579,15.1,White,US,"Only 200 cases were produced of this extraordinary wine. It just explodes in unfolding waves of lime custard, pineapple tart, ripe white peach, crème brûlée and Asian spice-box flavors, and a minerality usually found in Chards from the far Sonoma Coast. With that metallic stoniness comes mouthwatering, citrusy acidity leading to a long, dry finish.",Nine Barrels,55,95, $0.58 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Russian River Valley,"38.9119799, -123.0537083",38.9119799,-123.0537083,La Crema 2003 Nine Barrels Chardonnay (Russian River Valley),https://www.winemag.com/buying-guide/crema-2003-nine-barrels-chardonnay-sonoma-russian-river-valley/,Chardonnay,2003,La Crema
winemag 10401 to 11200,3319,18581,13.8,White,US,"Four things define this wine. Extraordinarily ripe fruit, high acidity, a terroir-driven minerality, and lots of new French oak. The flavors are of tropical fruits, the ripest white peaches and vanilla cream, baked into spicy pastry crust. The impression is of impossible richness, California Chardonnay at its most opulent, flamboyant limit.",Dutton Ranch Rued Vineyard,45,95, $0.47 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Russian River Valley,"38.9119799, -123.0537083",38.9119799,-123.0537083,Dutton-Goldfield 2004 Dutton Ranch Rued Vineyard Chardonnay (Russian River Valley),https://www.winemag.com/buying-guide/dutton-goldfield-2004-ranch-rued-vineyard-chardonnay-sonoma-russian-river-valley/,Chardonnay,2004,Dutton-Goldfield
winemag 10401 to 11200,4624,19886,14.2,White,US,"Acidity and minerals are the hallmarks of this exciting Chardonnay. Of course, you'll find the ripe tropical fruit and new oak and lees of other Chardonnays, but it's really that tanginess that attracts. Currently the wine shows primary flavors of mangoes and papayas, but it would not surprise me if it ages well beyond five years.",Double L Vineyard Hat Trick,65,95, $0.68 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Santa Lucia Highlands,"36.4307709, -121.4203754",36.4307709,-121.4203754,Morgan 2004 Double L Vineyard Hat Trick Chardonnay (Santa Lucia Highlands),https://www.winemag.com/buying-guide/morgan-2004-double-l-vineyard-hat-trick-chardonnay-central-coast-santa-lucia-highlands/,Chardonnay,2004,Morgan
winemag 10401 to 11200,4625,19887,14.5,White,US,"This year's Rosemary's is dry, crisp in citrusy acids, and wonderfully complex. It shows fresh, sweet pineapple fruit and spicy overtones of cinnamon and nutmeg along with layers of minerals and dried herbs. Easily takes its place in the front ranks of California Chardonnay.",Rosemary's Vineyard,45,95, $0.47 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Arroyo Grande Valley,"35.1443363, -120.5436230",35.1443363,-120.543623,Talley 2004 Rosemary's Vineyard Chardonnay (Arroyo Grande Valley),https://www.winemag.com/buying-guide/talley-2004-rosemarys-vineyard-chardonnay-central-coast-arroyo-grande-valley/,Chardonnay,2004,Talley
winemag 10401 to 11200,8694,23956,,White,US,"Richly creamy, the flavors suggest dried peaches and mangoes and a buttery, vanilla-rich pineapple crème brûlée, with a complex spicebox finish.",Hillside Vineyard,45,95, $0.47 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Edna Valley,"35.2001752, -120.6069776",35.2001752,-120.6069776,Wedell Cellars 2002 Hillside Vineyard Chardonnay (Edna Valley),https://www.winemag.com/buying-guide/wedell-cellars-2002-hillside-vineyard-chardonnay-central-coast-edna-valley/,Chardonnay,2002,Wedell Cellars
winemag 10401 to 11200,10797,26059,,White,US,"I liked Morgan's Double L Chard for its Chablis-like character. This wine is more so. It's drier, more acidic and more elegant, but there's nothing lean about the power of its core of tropical fruit, which detonates on the palate and doesn't stop. There's fascination with every sip, as the wine slowly changes in the glass. This is a great wine and showcases the infinite possibilities of this appellation.",Rosella's Vineyard,35,95, $0.37 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Santa Lucia Highlands,"36.4307709, -121.4203754",36.4307709,-121.4203754,Morgan 2004 Rosella's Vineyard Chardonnay (Santa Lucia Highlands),https://www.winemag.com/buying-guide/morgan-2004-rosellas-vineyard-chardonnay-central-coast-santa-lucia-highlands/,Chardonnay,2004,Morgan
winemag 10401 to 11200,11636,26898,,White,US,"Brilliant aromatics characterize this powerful wine. It has lots of charry, fine oak and huge fruit, like apricots, peaches, pineapples and mangoes. In the mouth, a firm minerality kicks in, based on high, clean acidity. This is a beautifully complex, dazzling Chard, intense and pure, but balanced and elegant.",Mount Carmel,52,95, $0.55 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Sta. Rita Hills,"34.6659565, -120.1152408",34.6659565,-120.1152408,Brewer-Clifton 2004 Mount Carmel Chardonnay (Sta. Rita Hills),https://www.winemag.com/buying-guide/brewer-clifton-2004-mount-carmel-chardonnay-central-coast-sta-rita-hills/,Chardonnay,2004,Brewer-Clifton
winemag 10401 to 11200,12686,27948,,White,US,"Anyone can get ripe flavors from Chardonnay grapes these days, and this barrel selection, from the famous Sleepy Hollow Vineyard, is bold in kiwi, pear and nectarine fruit, with toasty oak and lees seasoning. What makes it spectacular is the acidity, which gashes the palate like a bolt of lightning. Endlessly complex, this is a Chardonnay to linger over. Let it warm up in the glass and watch it change.",Cuvee Cynthia,55,95, $0.58 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Monterey County,"36.6002378, -121.8946761",36.6002378,-121.8946761,Talbott 2002 Cuvee Cynthia Chardonnay (Monterey County),https://www.winemag.com/buying-guide/talbott-2002-cuvee-cynthia-chardonnay-central-coast-monterey-county/,Chardonnay,2002,Talbott
winemag 11201 to 12000,5203,36152,,White,US,"Brutally good, a wine so powerful in ripe tropical fruits and new smoky oak that it just detonates the palate. Huge, mouth-filling flavors of mango and pineapple, caramelized oak, butterscotch, cinnamon, clove, vanilla, toast and who knows what else cascade in waves, ending in a super-long, sweet finish. Massive, but balanced and elegant. If it had a slightly denser middle, it would be perfect.",Le Petit Clos,50,95, $0.53 ,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Stags Leap District,"38.3992276, -122.3235399",38.3992276,-122.3235399,Pine Ridge 2002 Le Petit Clos Chardonnay (Stags Leap District),https://www.winemag.com/buying-guide/pine-ridge-2002-le-petit-clos-chardonnay-napa-stags-leap-district/,Chardonnay,2002,Pine Ridge
winemag 11201 to 12000,11968,42917,,White,US,"Stunning, a hugely aromatic wine bursting with lemondrop, lemon meringue pie and smoky oak aromas. It detonates in the mouth with sweet lemon custard, vanilla and pear flavors that are enormously rich, accompanied by bright acids that penetrate the nerve endings. Lasts for a long time on the finish.",Hawk Hill Vineyard,44,95, $0.46 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Russian River Valley,"38.9119799, -123.0537083",38.9119799,-123.0537083,Williams Selyem 2001 Hawk Hill Vineyard Chardonnay (Russian River Valley),https://www.winemag.com/buying-guide/williams-selyem-2001-hawk-hill-vineyard-chardonnay-sonoma-russian-river-valley/,Chardonnay,2001,Williams Selyem
winemag 12001 to 12800,2523,49214,,White,US,"Creamy smooth but balanced by firm, tangy acidity, and toasty oak and hazelnut flavors. This complex, elegant and sensual wine coats the palate with ripe melon, pear, fig and apple flavors, all highlighted by fresh lemon, orange and herb notes. Clean and long on the finish, this is top-notch Chardonnay. Editors' Choice. -J.M.",Hirsch Vineyard,42,95, $0.44 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma Coast,"38.5779555, -122.9888319",38.5779555,-122.9888319,Williams Selyem 2000 Hirsch Vineyard Chardonnay (Sonoma Coast),https://www.winemag.com/buying-guide/williams-selyem-2000-hirsch-vineyard-chardonnay-sonoma-coast/,Chardonnay,2000,Williams Selyem
winemag 12001 to 12800,12969,59660,14.2,White,US,"David Ramey is distinguishing himself as one of America's top winemakers and his second-ever Chardonnay from this vineyard is stellar. Burgundian in style, it features butterscotch, jasmine, honeysuckle and even some cream soda on the nose. The buttery, citrus flavors unfold little by little until you have what can best be described as a marvelous wine.",Hyde Vineyard,46,95, $0.48 ,California,Carneros,"38.2630002, -122.3415289",38.2630002,-122.3415289,Carneros,"38.2630002, -122.3415289",38.2630002,-122.3415289,Ramey 1997 Hyde Vineyard Chardonnay (Carneros),https://www.winemag.com/buying-guide/ramey-1997-hyde-vineyard-chardonnay-napa-sonoma-carneros/,Chardonnay,1997,Ramey
winemag 1601 to 2400,2286,64236,14.8,White,US,"Gorgeous aromatics of heady voluptuousness conjure elements of caramel, honey and baked apple behind a golden hue of color in this memorable, no-holds-barred white. The flavors follow through along a lengthy layered pathway lined in sparks of anise and key lime, finishing in juicy crisp acidity.",,75,95, $0.79 ,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Pahlmeyer 2015 Chardonnay (Napa Valley),https://www.winemag.com/buying-guide/pahlmeyer-2015-chardonnay-napa-valley/,Chardonnay,2015,Pahlmeyer
winemag 1601 to 2400,4609,66559,14.5,White,US,"From blocks of old Wente vines planted in the 1970s, this producer and site continue to find beautiful synergy together. This wine shows high-toned floral notes around full-bodied richness and flavors of crème brûlée and anise. A salty accent begs for attention as a kick of citrus finishes with grace and freshness.",Ritchie Vineyard,65,95, $0.68 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Russian River Valley,"38.9119799, -123.0537083",38.9119799,-123.0537083,Ramey 2014 Ritchie Vineyard Chardonnay (Russian River Valley),https://www.winemag.com/buying-guide/ramey-2014-ritchie-vineyard-chardonnay-russian-river-valley/,Chardonnay,2014,Ramey
winemag 1601 to 2400,6163,68113,14.1,White,US,"Voluptuously succulent and welcoming, this coastal wine seduces with its caramel apple, pear and preserved lemon flavors, edged with high-toned acidity and an exotic touch of seaspray. That sense of the sea plays out on the palate in texture, too, with a stony note that lingers in nutty spice.",Freestone Vineyards Estate Grown,55,95, $0.58 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma Coast,"38.5779555, -122.9888319",38.5779555,-122.9888319,Joseph Phelps 2015 Freestone Vineyards Estate Grown Chardonnay (Sonoma Coast),https://www.winemag.com/buying-guide/joseph-phelps-2015-freestone-vineyards-estate-grown-chardonnay-sonoma-coast/,Chardonnay,2015,Joseph Phelps
winemag 1601 to 2400,8025,69975,14.3,White,US,"The apogee of this ambitious winery's white wine efforts, this bottling of just two barrels of Clone 5 shows focused marzipan, marcona almond and white peach notes on the nose. The palate sizzles with saltiness and a lemony acidity that cuts through its brown butter richness with finesse. The finish is luxurious and long.",Giallo Solare,60,95, $0.63 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Edna Valley,"35.2001752, -120.6069776",35.2001752,-120.6069776,Center of Effort 2014 Giallo Solare Chardonnay (Edna Valley),https://www.winemag.com/buying-guide/center-of-effort-2014-giallo-solare-chardonnay-edna-valley/,Chardonnay,2014,Center of Effort
winemag 1601 to 2400,10102,72052,14.1,White,US,"Sublime and gritty in stony, gravelly texture, this wine surprises and awes in its commingling of salty lime, focused acidity and complex tones of apple, pear and fig. Medium-bodied, it unravels slowly in the glass, continuing to pursue different avenues of flavor and intellectual pleasure.",Dutton Ranch,42,95, $0.44 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma Coast,"38.5779555, -122.9888319",38.5779555,-122.9888319,Anaba 2014 Dutton Ranch Chardonnay (Sonoma Coast),https://www.winemag.com/buying-guide/anaba-2014-dutton-ranch-chardonnay-sonoma-coast/,Chardonnay,2014,Anaba
winemag 1601 to 2400,11484,73434,14.8,White,US,"This wine delivers creamy, divine deliciousness from some of the vineyard's oldest vines. It's voluptuous and nutty, layered with preserved lemon, brioche, quince and kumquat flavors. A touch of green olive savoriness dances on the finish, framed by fresh acidity.",Ritchie Vineyard,70,95, $0.74 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Russian River Valley,"38.9119799, -123.0537083",38.9119799,-123.0537083,Arista 2014 Ritchie Vineyard Chardonnay (Russian River Valley),https://www.winemag.com/buying-guide/arista-2014-ritchie-vineyard-chardonnay-russian-river-valley/,Chardonnay,2014,Arista
winemag 2401 to 3200,147,77567,14.6,White,US,"Spicy acidity lies beneath the full-bodied richness of this wine, providing balance, freshness and a lightness on the palate that surprises. Meyer lemon, salty caramel and a feral overtone of forested woods combine effortlessly to intrigue and delight, showcasing the beauty that is Durell.",Durell Vineyard,50,95, $0.53 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma Valley,"38.2918590, -122.4580356",38.291859,-122.4580356,Three Sticks 2014 Durell Vineyard Chardonnay (Sonoma Valley),https://www.winemag.com/buying-guide/three-sticks-2014-durell-vineyard-chardonnay-sonoma-valley/,Chardonnay,2014,Three Sticks
winemag 2401 to 3200,170,77590,14.7,White,US,"Allen Vineyard grapes have the maturity and complexity to impart a boldly balanced roundness of lemon curd, fig and apple, plus a searing undercurrent of salty minerality. With substantial weight, and texture for miles, it remains bright and fresh in the glass, with a lingering impression of cinnamon toast.",Allen Vineyard,58,95, $0.61 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Russian River Valley,"38.9119799, -123.0537083",38.9119799,-123.0537083,Williams Selyem 2014 Allen Vineyard Chardonnay (Russian River Valley),https://www.winemag.com/buying-guide/williams-selyem-2014-allen-vineyard-chardonnay-russian-river-valley/,Chardonnay,2014,Williams Selyem
winemag 2401 to 3200,174,77594,13.3,White,US,"Along with a fascinating nose, this bottling from the appellation's westernmost vineyard offers the rounded ripeness of cherimoya, nectarine and white peach but with a laser-sharp line of crushed sea shell and flint minerality alongside scratched lemon skin. The palate rides that chalky line the whole way, offering hints of lime pith, tangerine, sea salt and just enough almond warmth.",Solomon Hills Vineyard,34,95, $0.36 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Santa Maria Valley,"34.9530337, -120.4357191",34.9530337,-120.4357191,Ryan Cochrane 2014 Solomon Hills Vineyard Chardonnay (Santa Maria Valley),https://www.winemag.com/buying-guide/ryan-cochrane-2014-solomon-hills-vineyard-chardonnay-santa-maria-valley/,Chardonnay,2014,Ryan Cochrane
winemag 2401 to 3200,1974,79394,13.8,White,US,"Dark yellow in color, this wine shows tangy green apple and a richer, more concentrated element of apple-spice cake, with supportive, balanced acidity. With a bright, lifted finish, this less-expensive offering compared with many of the producer's single-vineyard designates never lets up on complexity or deliciousness.",Russian River Selection,35,95, $0.37 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Russian River Valley,"38.9119799, -123.0537083",38.9119799,-123.0537083,Gary Farrell 2014 Russian River Selection Chardonnay (Russian River Valley),https://www.winemag.com/buying-guide/gary-farrell-2014-russian-river-selection-chardonnay-russian-river-valley/,Chardonnay,2014,Gary Farrell
winemag 2401 to 3200,3868,81288,14.3,White,US,"A compelling wine, this begins as a journey into salted country butter, lemongrass and a hint of sea-spray-like brine. Lengthy and spicy, it possesses a great deal of stony minerality that gives it length, breadth and brightness, a vinous come-on to have more.",Quail Hill Vineyard,60,95, $0.63 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Russian River Valley,"38.9119799, -123.0537083",38.9119799,-123.0537083,Lynmar 2014 Quail Hill Vineyard Chardonnay (Russian River Valley),https://www.winemag.com/buying-guide/lynmar-2014-quail-hill-vineyard-chardonnay-russian-river-valley/,Chardonnay,2014,Lynmar
winemag 2401 to 3200,3872,81292,14.3,White,US,"This is a decidedly beautiful wine, a carefully crafted offering of Tahitian vanilla bean, caramelized apple and juicy peach that is integrated and buoyant in acidity. It continues to open and shine in the glass, getting better as it travels along the palate, with a lush finish of preserved lemon that just sings.",Old Vines,70,95, $0.74 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Russian River Valley,"38.9119799, -123.0537083",38.9119799,-123.0537083,Lynmar 2014 Old Vines Chardonnay (Russian River Valley),https://www.winemag.com/buying-guide/lynmar-2014-old-vines-chardonnay-russian-river-valley/,Chardonnay,2014,Lynmar
