filename,record number 1,record number 2,alcohol,category,country,description,designation,price,rating, cost per point ,region / state,subregion,subregion lat lon,subregion lat,subregion lon,subsubregion,subsubregion lat lon,subsubregion lat,subsubregion lon,title,url,varietal,vintage,winery
winemag 6401 to 7200,8970,164107,14.8,White,US,"A Livermore Chardonnay tasting of honey and sour green apple, this has a touch of sweetness on the finish.",,22,80, $0.28 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Livermore Valley,"37.6802080, -121.7918985",37.680208,-121.7918985,3 Steves Winery 2009 Chardonnay (Livermore Valley),https://www.winemag.com/buying-guide/3-steves-winery-2009-chardonnay-central-coast-livermore-valley/,Chardonnay,2009,3 Steves Winery
winemag 8001 to 8800,11420,197825,13.7,White,US,Has extracted pineapple jam flavors and an oaky blanket that doesn't taste natural.,Reserve Selection,15,80, $0.19 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Russian River Valley,"38.9119799, -123.0537083",38.9119799,-123.0537083,Hayman & Hill 2008 Reserve Selection Chardonnay (Russian River Valley),https://www.winemag.com/buying-guide/hayman-hill-2008-reserve-selection-chardonnay-sonoma-russian-river-valley/,Chardonnay,2008,Hayman & Hill
winemag 8001 to 8800,12415,198820,13.9,White,US,"A hot, harsh and unbalance Chardonnay. Barely drinkable, except for some citrus and pear flavors.",,24,80, $0.30 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Contra Costa County,"37.8534093, -121.9017954",37.8534093,-121.9017954,Bloomfield 2008 Chardonnay (Contra Costa County),https://www.winemag.com/buying-guide/bloomfield-2008-chardonnay-central-coast-contra-costa-county/,Chardonnay,2008,Bloomfield
winemag 8801 to 9600,8362,225343,13.8,White,US,"Tastes sour and bone dry, with grapefruit flavors.",,20,80, $0.25 ,California,Central Valley,"40.1998777, -122.2011075",40.1998777,-122.2011075,Mokelumne River,"38.1097595, -121.5749849",38.1097595,-121.5749849,Gatos Locos 2007 Chardonnay (Mokelumne River),https://www.winemag.com/buying-guide/gatos-locos-2007-chardonnay-central-valley-mokelumne-river/,Chardonnay,2007,Gatos Locos
winemag 8801 to 9600,13063,230044,14.2,White,US,"Soft and gluey, with sweet, jammy flavors of pineapples and butterscotch. Tastes like cough drops.",Estate Reserve,28,80, $0.35 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Paso Robles,"35.6804202, -120.6406520",35.6804202,-120.640652,Midnight 2006 Estate Reserve Chardonnay (Paso Robles),https://www.winemag.com/buying-guide/midnight-2006-estate-reserve-chardonnay-central-coast-paso-robles/,Chardonnay,2006,Midnight
winemag 9601 to 10400,3983,236639,14.2,White,US,Simple and sweet. Tastes like lemonade.,,15,80, $0.19 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Pietra Santa 2006 Chardonnay (Central Coast),https://www.winemag.com/buying-guide/pietra-santa-2006-chardonnay-central-coast/,Chardonnay,2006,Pietra Santa
winemag 9601 to 10400,8610,241266,13.6,White,US,"Vegetal and watery, a very dry wine that offers little in the way of fruit. Tastes like alcohol with a drop or two of grapefruit juice.",,15,80, $0.19 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Santa Barbara County,"34.4208305, -119.6981901",34.4208305,-119.6981901,Pacific Oasis 2005 Chardonnay (Santa Barbara County),https://www.winemag.com/buying-guide/pacific-oasis-2005-chardonnay-central-coast-santa-barbara-county/,Chardonnay,2005,Pacific Oasis
winemag 9601 to 10400,13108,245764,14.5,White,US,"Nasty and sharp, with candied LifeSaver flavors that have a weirdly medicinal, over-oaked taste.",,25,80, $0.31 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Santa Cruz Mountains,"36.9741171, -122.0307963",36.9741171,-122.0307963,Alfaro Family 2005 Chardonnay (Santa Cruz Mountains),https://www.winemag.com/buying-guide/alfaro-family-2005-chardonnay-central-coast-santa-cruz-mountains/,Chardonnay,2005,Alfaro Family
winemag 10401 to 11200,4241,19503,13.5,White,US,"Not a very interesting; a soft, weak wine with aromas and flavors of canned fruits.",Westside Estate,10,81, $0.12 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Paso Robles,"35.6804202, -120.6406520",35.6804202,-120.640652,JanKris 2005 Westside Estate Chardonnay (Paso Robles),https://www.winemag.com/buying-guide/jankris-2005-westside-estate-chardonnay-central-coast-paso-robles/,Chardonnay,2005,JanKris
winemag 10401 to 11200,7405,22667,13.9,White,US,"Estancia owns some impressive vineyards in the Pinnacles region, but you'd never know it from this wine. It's watery, tasting of alcohol and acidity.",Pinnacles Ranches,12,81, $0.15 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Monterey,"36.3136201, -121.3541631",36.3136201,-121.3541631,Estancia 2004 Pinnacles Ranches Chardonnay (Monterey),https://www.winemag.com/buying-guide/estancia-2004-pinnacles-ranches-chardonnay-central-coast-monterey/,Chardonnay,2004,Estancia
winemag 10401 to 11200,13606,28868,,White,US,"Clumsy and simple, with a tart, tobaccoey taste that's vaguely reminiscent of canned peaches.",Heritage Series,11,81, $0.14 ,California,Mendocino County,"39.5500194, -123.4383530",39.5500194,-123.438353,Mendocino,"39.5500194, -123.4383530",39.5500194,-123.438353,Bliss 2004 Heritage Series Chardonnay (Mendocino),https://www.winemag.com/buying-guide/bliss-2004-heritage-series-chardonnay-mendocino-lake-counties-mendocino/,Chardonnay,2004,Bliss
winemag 10401 to 11200,13610,28872,,White,US,"Turning old, tired and funky, with dried leaf flavors and a tart, rasping finish. This Chard is just too old.",,10,81, $0.12 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Russian River Valley,"38.9119799, -123.0537083",38.9119799,-123.0537083,Buehler 2002 Chardonnay (Russian River Valley),https://www.winemag.com/buying-guide/buehler-2002-chardonnay-sonoma-russian-river-valley/,Chardonnay,2002,Buehler
winemag 10401 to 11200,13611,28873,,White,US,"Harsh and unrewarding, this thin Chard has a bitter, tobaccoey quality, and a medicinal finish.",Third Alarm Reserve,25,81, $0.31 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Russian River Valley,"38.9119799, -123.0537083",38.9119799,-123.0537083,Hook & Ladder 2003 Third Alarm Reserve Chardonnay (Russian River Valley),https://www.winemag.com/buying-guide/hook-ladder-2003-third-alarm-reserve-chardonnay-sonoma-russian-river-valley/,Chardonnay,2003,Hook & Ladder
winemag 10401 to 11200,14361,29623,,White,US,"Soupy-soft, simple and cloying, with the flavor of sweetened apricot and peach syrup.",,12,81, $0.15 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Echelon 2003 Chardonnay (Central Coast),https://www.winemag.com/buying-guide/echelon-2003-chardonnay-central-coast/,Chardonnay,2003,Echelon
winemag 11201 to 12000,646,31595,,White,US,"Pretty nasty, with vegetal aromas and medicinal flavors.",,15,81, $0.19 ,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley Vineyards 2003 Chardonnay (Napa Valley),https://www.winemag.com/buying-guide/napa-valley-2003-chardonnay-napa-valley/,Chardonnay,2003,Napa Valley Vineyards
winemag 11201 to 12000,648,31597,,White,US,"There are disturbing aromas and flavors in this wine. It smells vegetal, and tastes very dry and bitter.",,14,81, $0.17 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Chalk Hill,"38.6037982, -122.7772125",38.6037982,-122.7772125,STG 2002 Chardonnay (Chalk Hill),https://www.winemag.com/buying-guide/stg-2002-chardonnay-sonoma-chalk-hill/,Chardonnay,2002,STG
winemag 11201 to 12000,8151,39100,13,White,US,Nothing going on in this deficient wine except alcohol. Not a trace of fruit.,,6,81, $0.07 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma County,"38.7596420, -123.0915605",38.759642,-123.0915605,ForestVille 2002 Chardonnay (Sonoma County),https://www.winemag.com/buying-guide/forestville-2002-chardonnay-sonoma-county/,Chardonnay,2002,ForestVille
winemag 11201 to 12000,10947,41896,,White,US,Like a drink of cold water with a squirt of lemon juice. Dry and acidic.,,16,81, $0.20 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Livermore Valley,"37.6802080, -121.7918985",37.680208,-121.7918985,Fenestra 2001 Chardonnay (Livermore Valley),https://www.winemag.com/buying-guide/fenestra-2001-chardonnay-central-coast-livermore-valley/,Chardonnay,2001,Fenestra
winemag 11201 to 12000,10948,41897,,White,US,Thin and simple. Nothing going on except a dollop of lemon juice.,,14,81, $0.17 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Contra Costa County,"37.8534093, -121.9017954",37.8534093,-121.9017954,Fenestra 2001 Chardonnay (Contra Costa County),https://www.winemag.com/buying-guide/fenestra-2001-chardonnay-central-coast-contra-costa-county/,Chardonnay,2001,Fenestra
winemag 11201 to 12000,15676,46625,13.8,White,US,"Vegetal and herbal, with disageeable aromas of canned white asparagus. Tastes a little better than it smells, but hardly like a Chardonnay. Flavors are citrusy, and the wine is lean and tart.",,16,81, $0.20 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Edna Valley,"35.2001752, -120.6069776",35.2001752,-120.6069776,Bridlewood 2000 Chardonnay (Edna Valley),https://www.winemag.com/buying-guide/bridlewood-2000-chardonnay-central-coast-edna-valley/,Chardonnay,2000,Bridlewood
winemag 12001 to 12800,14,46705,,White,US,"Just like the barely drinkable regular release, only with an overlay of oak. Smells vegetal, and the thin flavors veer toward grapefruit.",Reserve,18,81, $0.22 ,California,South Coast,"33.6910030, -117.8889767",33.691003,-117.8889767,South Coast,"33.6910030, -117.8889767",33.691003,-117.8889767,Falkner 2000 Reserve Chardonnay (South Coast),https://www.winemag.com/buying-guide/falkner-2000-reserve-chardonnay-south-coast/,Chardonnay,2000,Falkner
winemag 12001 to 12800,5631,52322,14.1,White,US,"Lots of well-toasted oak, brimming with vanilla, covers some awkward fruit. The oak doesní•t taste natural, but like chips, or liquid smoke. The fruit is citrusy, although the wine does drink dry. The result is an odd, disagreeable drink.",,16,81, $0.20 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Paso Robles,"35.6804202, -120.6406520",35.6804202,-120.640652,Pretty-Smith 1999 Chardonnay (Paso Robles),https://www.winemag.com/buying-guide/pretty-smith-1999-chardonnay-central-coast-paso-robles/,Chardonnay,1999,Pretty-Smith
winemag 12001 to 12800,12895,59586,13.8,White,US,"An eccentric wine that has plaesant elements of apple and apricot, but also some hay, asparagus, earth and creamed-corn notes.","""El Nino""",15,81, $0.19 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,"Jory 1998 ""El Nino"" Chardonnay (Central Coast)",https://www.winemag.com/buying-guide/jory-1998-el-nino-chardonnay-central-coast/,Chardonnay,1998,Jory
winemag 12001 to 12800,12972,59663,13.5,White,US,"From a producer that normally fares well with reds, this Chard features herb and green-pea flavors over the tart lime fruit.",Reserve,16,81, $0.20 ,California,Mendocino County,"39.5500194, -123.4383530",39.5500194,-123.438353,Mendocino County,"39.3366700, -123.3000000",39.33667,-123.3,Parducci 1998 Reserve Chardonnay (Mendocino County),https://www.winemag.com/buying-guide/parducci-1998-reserve-chardonnay-mendocino-lake-counties-county/,Chardonnay,1998,Parducci
winemag 12001 to 12800,12973,59664,13,White,US,"Offers a way-out nose with an odd assortment of aromas including overripe fruits, cocktail syrup, and a shellac-like note. Rich mouthfeel with buttery, caramel flavors, but seems overdone, and/or is fading fast.",,20,81, $0.25 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Monterey County,"36.6002378, -121.8946761",36.6002378,-121.8946761,San Saba 1997 Chardonnay (Monterey County),https://www.winemag.com/buying-guide/san-saba-1997-chardonnay-central-coast-monterey-county/,Chardonnay,1997,San Saba
winemag 12001 to 12800,12975,59666,12.5,White,US,"Odd notes prevail from the herb, mint and somewhat medicinal nose. Apple juice and an almost almondy, sherry quality on the palate. Disjointed and weak.",Palombo Vineyard,18,81, $0.22 ,California,Carneros,"38.2630002, -122.3415289",38.2630002,-122.3415289,Carneros,"38.2630002, -122.3415289",38.2630002,-122.3415289,Carneros Creek 1997 Palombo Vineyard Chardonnay (Carneros),https://www.winemag.com/buying-guide/carneros-creek-1997-palombo-vineyard-chardonnay-napa-sonoma-carneros/,Chardonnay,1997,Carneros Creek
winemag 12001 to 12800,12977,59668,13.1,White,US,"The weak apple fruit also carries a mildly foul aroma of sauerkraut. It finishes prickly, as if the fermentation was troubled. Basic and just barely acceptable. Not too much here to hang your hat on.",Barrel Fermented,16,81, $0.20 ,California,South Coast,"33.6910030, -117.8889767",33.691003,-117.8889767,Temecula,"33.5051978, -117.1443378",33.5051978,-117.1443378,Cilurzo 1998 Barrel Fermented Chardonnay (Temecula),https://www.winemag.com/buying-guide/cilurzo-1998-barrel-fermented-chardonnay-south-coast-temecula/,Chardonnay,1998,Cilurzo
winemag 4801 to 5600,8450,132343,13.9,White,US,"Tastes like it's getting old, showing tired orange and apricot flavors that are dry and acidic.",Stainless Steel Fermented,20,81, $0.25 ,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Yountville,"38.4015781, -122.3608105",38.4015781,-122.3608105,Dillon 2010 Stainless Steel Fermented Chardonnay (Yountville),https://www.winemag.com/buying-guide/dillon-2010-stainless-steel-fermented-chardonnay-napa-yountville/,Chardonnay,2010,Dillon
winemag 4801 to 5600,9957,133850,12.8,White,US,"Full-bodied in apple and pineapple aromas at first, this Chardonnay with 5% Viognier blended in veers into marshmallow sweetness with a fatty finish.",Hybrid,10,81, $0.12 ,California,Central Valley,"40.1998777, -122.2011075",40.1998777,-122.2011075,Lodi,"38.1341477, -121.2722194",38.1341477,-121.2722194,Peltier 2012 Hybrid Chardonnay (Lodi),https://www.winemag.com/buying-guide/peltier-station-2012-hybrid-chardonnay-central-valley-lodi/,Chardonnay,2012,Peltier
winemag 4801 to 5600,9958,133851,14,White,US,"Green, vegetal flavors mar this wine. While it's nicely dry and crisp in acidity, and offers modest green apple and mango flavors, the unripeness is hard to like.",Limited Production,29,81, $0.36 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Santa Lucia Highlands,"36.4307709, -121.4203754",36.4307709,-121.4203754,Caraccioli 2010 Limited Production Chardonnay (Santa Lucia Highlands),https://www.winemag.com/buying-guide/caraccioli-2010-limited-production-chardonnay-central-coast-santa-lucia-highlands/,Chardonnay,2010,Caraccioli
winemag 4801 to 5600,12955,136848,13.5,White,US,"An odd, one-dimensional white that's simple in execution, style and taste.",,13,81, $0.16 ,California,Central Valley,"40.1998777, -122.2011075",40.1998777,-122.2011075,Lodi,"38.1341477, -121.2722194",38.1341477,-121.2722194,Insatiable 2012 Chardonnay (Lodi),https://www.winemag.com/buying-guide/insatiable-2012-chardonnay-central-valley-lodi/,Chardonnay,2012,Insatiable
winemag 5601 to 6400,8059,147530,13.9,White,US,"A Chardonnay with sweet, simple flavors of white sugar and pineapples. Tart acidity gives it the taste of a sweet-and-sour sauce for Chinese food.",Paragon,15,81, $0.19 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Edna Valley Vineyard 2011 Paragon Chardonnay (Central Coast),https://www.winemag.com/buying-guide/edna-valley-vineyard-2011-paragon-chardonnay-central-coast/,Chardonnay,2011,Edna Valley Vineyard
winemag 5601 to 6400,9519,148990,12.5,White,US,"This bargain-priced wine is oaky and bland, with a smell of menthol.",,11,81, $0.14 ,California,Central Valley,"40.1998777, -122.2011075",40.1998777,-122.2011075,Lodi,"38.1341477, -121.2722194",38.1341477,-121.2722194,Harlow Ridge 2011 Chardonnay (Lodi),https://www.winemag.com/buying-guide/harlow-ridge-2011-chardonnay-central-valley-lodi/,Chardonnay,2011,Harlow Ridge
winemag 6401 to 7200,3262,158399,14,White,US,"Lots of toasty oak can't hide the fact that the underlying wine has a strong vegetal note, with some apricot and pineapple flavors. Tasted twice.",Grand Reserve,17,81, $0.21 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma County,"38.7596420, -123.0915605",38.759642,-123.0915605,Thomas Scott 2010 Grand Reserve Chardonnay (Sonoma County),https://www.winemag.com/buying-guide/thomas-scott-2010-grand-reserve-chardonnay-sonoma-county/,Chardonnay,2010,Thomas Scott
winemag 7201 to 8000,3059,173830,14.4,White,US,"Thin to the point of watery, with very modest citrus flavors but mostly herbs and dried hay. Clean enough, but there's nothing going on.",,27,81, $0.33 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Santa Cruz Mountains,"36.9741171, -122.0307963",36.9741171,-122.0307963,Vine Hill 2008 Chardonnay (Santa Cruz Mountains),https://www.winemag.com/buying-guide/vine-hill-2008-chardonnay-central-coast-santa-cruz-mountains/,Chardonnay,2008,Vine Hill
winemag 8001 to 8800,6695,193100,12.5,White,US,"Soft and sugary sweet, with pineapple jam flavors. Lots of people will like it, but it's a pretty common Chardonnay.",,17,81, $0.21 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma County,"38.7596420, -123.0915605",38.759642,-123.0915605,Q 2008 Chardonnay (Sonoma County),https://www.winemag.com/buying-guide/q-2008-chardonnay-sonoma-county/,Chardonnay,2008,Q
winemag 8001 to 8800,9363,195768,14.5,White,US,Tired and over the hill. It's an old Chardonnay losing its fruit and turning vegetal.,,16,81, $0.20 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Santa Barbara County,"34.4208305, -119.6981901",34.4208305,-119.6981901,Los Alisos 2007 Chardonnay (Santa Barbara County),https://www.winemag.com/buying-guide/los-alisos-2007-chardonnay-central-coast-santa-barbara-county/,Chardonnay,2007,Los Alisos
winemag 8001 to 8800,13294,199699,12.7,White,US,"Tastes semi-sweet and acidic, like a Lifesaver candy, with apricot and herb flavors. Awkward.",,17,81, $0.21 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Harmony Cellars 2007 Chardonnay (Central Coast),https://www.winemag.com/buying-guide/harmony-cellars-2007-chardonnay-central-coast/,Chardonnay,2007,Harmony Cellars
winemag 8001 to 8800,13296,199701,14.5,White,US,Way too oaky. The underlying fruit is not nearly strong enough to support all that caramel and buttered toast. The result is clumsy.,,28,81, $0.35 ,California,Carneros,"38.2630002, -122.3415289",38.2630002,-122.3415289,Carneros,"38.2630002, -122.3415289",38.2630002,-122.3415289,Trinitas 2008 Chardonnay (Carneros),https://www.winemag.com/buying-guide/trinitas-2008-chardonnay-napa-sonoma-carneros/,Chardonnay,2008,Trinitas
winemag 8001 to 8800,13965,200370,13.8,White,US,"Sugary sweet and simple, with flavors like a blend of the juices of pineapples, apples and pears. It's also soft, which makes it a little cloying.",Blue Ash Road,15,81, $0.19 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma County,"38.7596420, -123.0915605",38.759642,-123.0915605,Parkers Estate 2008 Blue Ash Road Chardonnay (Sonoma County),https://www.winemag.com/buying-guide/parkers-estate-2008-blue-ash-road-chardonnay-sonoma-county/,Chardonnay,2008,Parkers Estate
winemag 8001 to 8800,14176,200581,13.9,White,US,"Simple, with fruit punch-sweet pineapple and lemon flavors. High acidity makes it a little sour.",,18,81, $0.22 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Paso Robles,"35.6804202, -120.6406520",35.6804202,-120.640652,Eagle Castle 2008 Chardonnay (Paso Robles),https://www.winemag.com/buying-guide/eagle-castle-2008-chardonnay-central-coast-paso-robles/,Chardonnay,2008,Eagle Castle
winemag 8001 to 8800,14658,201063,13.5,White,US,"Dry, acidic and watery, with a suggestion of lemon and lime fruit.",,12,81, $0.15 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Monterey,"36.3136201, -121.3541631",36.3136201,-121.3541631,Lockwood 2008 Chardonnay (Monterey),https://www.winemag.com/buying-guide/lockwood-2008-chardonnay-central-coast-monterey/,Chardonnay,2008,Lockwood
winemag 8001 to 8800,14659,201064,14.1,White,US,"Raw and simple, with lemon and lime flavors that taste unnaturally oaked in sweet smoky vanilla.",,16,81, $0.20 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Livermore Valley,"37.6802080, -121.7918985",37.680208,-121.7918985,Fenestra 2008 Chardonnay (Livermore Valley),https://www.winemag.com/buying-guide/fenestra-2008-chardonnay-central-coast-livermore-valley/,Chardonnay,2008,Fenestra
winemag 8801 to 9600,1702,218683,13.5,White,US,"Sugary and oaky, a simple wine that doesn't do much to promote Livermore Valley. Tastes like sweetened pineapple and pear juice.",,21,81, $0.26 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Livermore Valley,"37.6802080, -121.7918985",37.680208,-121.7918985,Longevity 2008 Chardonnay (Livermore Valley),https://www.winemag.com/buying-guide/longevity-2008-chardonnay-central-coast-livermore-valley/,Chardonnay,2008,Longevity
winemag 8801 to 9600,2640,219621,13.7,White,US,"Unbalanced and thin, with green aromas and flavors of pyrazines just barely breaking into lemons and limes. Drily acidic, too.",,16,81, $0.20 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Santa Barbara County,"34.4208305, -119.6981901",34.4208305,-119.6981901,Lucas & Lewellen 2007 Chardonnay (Santa Barbara County),https://www.winemag.com/buying-guide/lucas-lewellen-2007-chardonnay-central-coast-santa-barbara-county/,Chardonnay,2007,Lucas & Lewellen
winemag 9601 to 10400,1664,234320,14.5,White,US,"Just what many people like, an oaky, ripe, sweet Chardonnay, but purists will find it simple and pandering to public taste.",,14,81, $0.17 ,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Irony 2005 Chardonnay (Napa Valley),https://www.winemag.com/buying-guide/irony-2005-chardonnay-napa-valley/,Chardonnay,2005,Irony
