filename,record number 1,record number 2,alcohol,category,country,description,designation,price,rating,cost per point,region,region coordinates ,region latitude,region longitude,subregion,subregion coordinates ,subregion latitude,subregion longitude,title,url,varietal,vintage,winery
winemag 3201 to 4000,14665,107545,,Red,France,"While the tannins here are dry, this wine has enough fruit to show its potential. Blackberry flavors are ripe, cut with acidity and a juicy texture. The wine needs time, so drink from 2017. Enologist Sebastien and vineyard manager Nicolas are the latest generation managing the Carreau family estates.",Grand Réserve,15,85,0.176470588,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château la Croix Saint-Pierre 2012 Grand Réserve  (Blaye Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-croix-saint-pierre-2012-grand-reserve-red-blaye-cotes/,Bordeaux-style Red Blend,2012,Château la Croix Saint-Pierre
winemag 4001 to 4800,2473,110886,13,Red,France,"Situated two miles north of the castle of Blaye, this estate has produced an obviously wood-aged, heavily extracted wine. At this stage, this wine is all tannins, smoky acidity and structure. It will always be concentrated with wood, although this will soften.",,16,85,0.188235294,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Haut-Canteloup 2012  Blaye Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-haut-canteloup-2012-red-blaye-cotes/,Bordeaux-style Red Blend,2012,Château Haut-Canteloup
winemag 4001 to 4800,14907,123320,14,Red,France,"The wine's color has already passed the young and fruity stage, hinting at the aging that's apparent on the palate. So the bright fruits have diminished, leaving a wine that is round and hinting at the wood aging. It can be drunk now.",Grand Baron,17,85,0.2,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château la Baronnerie 2010 Grand Baron  (Blaye Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-baronnerie-2010-grand-baron-red-blaye-cotes/,Bordeaux-style Red Blend,2010,Château la Baronnerie
winemag 4001 to 4800,14908,123321,13.5,Red,France,"This Cuvée honors a sailor who, in 1919, docked his boat, La Favorite, at Blaye in the Gironde estuary and bought the property. It is still owned by the l'Amouller family. Juicy and fruity, this wine is immediately attractive and accessible. Red fruits, soft tannins and a bite of acidity all contribute to the ready-to-drink taste.",Cuvée La Favorite,45,85,0.529411765,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Frédignac 2012 Cuvée La Favorite  (Blaye Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-fredignac-2012-cuvee-favorite-blaye-cotes/,Bordeaux-style Red Blend,2012,Château Frédignac
winemag 4001 to 4800,14944,123357,,Red,France,"This spicy 100% Merlot wine has tangy black fruits as well as dense texture. It is ripe and very juicy, with intense acidity. It needs to relax (25% new oak barrels; 25% one to two years, the rest in tanks), so drink from 2017.",Cuvée Viva,16,85,0.188235294,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Gigault 2012 Cuvée Viva  (Blaye Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-gigault-2012-cuvee-viva-red-blaye-cotes/,Bordeaux-style Red Blend,2012,Château Gigault
winemag 4001 to 4800,14978,123391,,Red,France,This is ripe and juicy with friendly acidity and tannins from 10 months' wood aging in two- to five-year-old barrels. Black fruits are coupled with minerality to give a wine that is both structured and with plenty of generous fruitiness. The property is run by the seventh generation of the Carreau family.,Tradition,15,85,0.176470588,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Les Petits Arnaud 2012 Tradition  (Blaye Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-petits-arnaud-2012-tradition-red-blaye-cotes/,Bordeaux-style Red Blend,2012,Château Les Petits Arnaud
winemag 4801 to 5600,15293,139186,,Red,France,"Light, fruity and fragrant, this is an attractive, crisp wine that highlights red-berry fruits and soft acidity. It's a wine to drink now.",Cuvée Prestige,25,85,0.294117647,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Frédignac 2011 Cuvée Prestige  (Blaye Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-fredignac-2011-cuvee-prestige-blaye-cotes/,Bordeaux-style Red Blend,2011,Château Frédignac
winemag 5601 to 6400,6608,146079,13,Red,France,"An attractive, fruity wine with black-currant and red-berry juiciness followed by a lightly tannic character. It's a classic for the vintage-light and fruity.",,14,85,0.164705882,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château la Petite Roque 2011  Blaye Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-petite-roque-2011-red-blaye-cotes/,Bordeaux-style Red Blend,2011,Château la Petite Roque
winemag 5601 to 6400,6619,146090,13,Red,France,"This balanced, juicy, fruity wine has refreshing red-berry fruit as well as solid tannins to back it up. An already attractive wine, this fruity number is likely to age quickly.",Le Duo,10,85,0.117647059,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château des Tourtes 2011 Le Duo  (Blaye Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-tourtes-2011-le-duo-red-blaye-cotes/,Bordeaux-style Red Blend,2011,Château des Tourtes
winemag 5601 to 6400,12054,151525,,Red,France,"This is a wine for short-term aging. It is rich and juicy, deliciously fruity right now. Give it 2-3 years to enjoy its black fruits and fresh acidity.",,19,85,0.223529412,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Haut Colombier 2010  Blaye Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-haut-colombier-2010-red-blaye-cotes/,Bordeaux-style Red Blend,2010,Château Haut Colombier
winemag 801 to 1600,13449,215492,,Red,France,"Dense and dry, this is a tough, extracted wine. It has a hard edge followed by juicy acidity and will probably remain on the dry side.",,20,85,0.235294118,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Grand Bourgeau 2015  Blaye Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-grand-bourgeau-2015-blaye-cotes-de-bordeaux/,Bordeaux-style Red Blend,2015,Château Grand Bourgeau
winemag 801 to 1600,13495,215538,,Red,France,"Although this wine has structure and acidity, it's lean, and the fruit seems to be missing. Spice and a smoky character give some pleasure. Drink from 2020.",,19,85,0.223529412,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Berthenon 2015  Blaye Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-berthenon-2015-blaye-cotes-de-bordeaux-276341/,Bordeaux-style Red Blend,2015,Château Berthenon
winemag 801 to 1600,13814,215857,,Red,France,"Bold with tannins, this spicy wine is dense and dark. It's all structure and dryness at the moment. And, although the fruit is there, it looks as though the tannins will remain.",Château Haut-Meneau Quai Lumiére,20,85,0.235294118,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Xavier Flouret 2015 Château Haut-Meneau Quai Lumiére  (Blaye Cotes de Bordeaux),https://www.winemag.com/buying-guide/xavier-flouret-2015-chateau-haut-meneau-quai-lumiere-blaye-cotes-de-bordeaux/,Bordeaux-style Red Blend,2015,Xavier Flouret
winemag 1 to 800,5775,5775,14,Red,France,"A juicy red-berry flavor and bright acidity carry this light-bodied wine. The tannins are delicate and the oak flavor is muted, leaving a wine that will develop quickly. Drink now.",,10,85,0.117647059,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château la Castillonne 2016  Bordeaux,https://www.winemag.com/buying-guide/chateau-la-castillonne-2016-bordeaux/,Bordeaux-style Red Blend,2016,Château la Castillonne
winemag 1 to 800,5792,5792,13.5,Red,France,"This wine is dry, firm and seems to have too much extraction. The fruit glimmesr in the background and needs plenty of time to develop, so wait until 2021.",Inspired by Haut-Brion,14,85,0.164705882,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Clarendelle 2016 Inspired by Haut-Brion  (Bordeaux),https://www.winemag.com/buying-guide/clarendelle-2016-inspired-by-haut-brion-bordeaux/,Bordeaux-style Red Blend,2016,Clarendelle
winemag 1 to 800,5793,5793,14.5,Red,France,"This firmly structured wine has fine tannins and layers of wood. The fruit is forward, juicy with blackberry flavors and acidity. Drink this wine from 2020.",,14,85,0.164705882,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Teyssier 2016  Bordeaux,https://www.winemag.com/buying-guide/chateau-teyssier-2016-bordeaux/,Bordeaux-style Red Blend,2016,Château Teyssier
winemag 1 to 800,5796,5796,14.5,Red,France,"This wine has soft tannins and juicy acidity. It is light and fruity, with an open character that means it will be ready to drink from 2019.",,12,85,0.141176471,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château La Rose Montauran 2016  Bordeaux,https://www.winemag.com/buying-guide/chateau-la-rose-montauran-2016-bordeaux/,Bordeaux-style Red Blend,2016,Château La Rose Montauran
winemag 1 to 800,5797,5797,13,Red,France,"Soft, fruity and open, this wine has attractive red-berry flavors and light tannins. It should develop quickly. Drink from 2020.",,16,85,0.188235294,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château de Hartes 2016  Bordeaux,https://www.winemag.com/buying-guide/chateau-de-hartes-2016-bordeaux/,Bordeaux-style Red Blend,2016,Château de Hartes
winemag 1 to 800,5809,5809,13,Red,France,"While tannins dominate this wine, it also has lots of fruit potential. The richness and structure of the vintage are there, meaning the wine will develop. Drink from 2021.",,12,85,0.141176471,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château du Claouset 2016  Bordeaux,https://www.winemag.com/buying-guide/chateau-du-claouset-2016-bordeaux/,Bordeaux-style Red Blend,2016,Château du Claouset
winemag 1 to 800,5834,5834,14.5,Red,France,"Jammy and juicy, this wine is full of fruit. Structure and tannins take a back seat. Blackberry flavors and acidity will give it an attractive, if lightweight, future. Drink from 2020.",,12,85,0.141176471,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Lauzanet 2016  Bordeaux,https://www.winemag.com/buying-guide/chateau-lauzanet-2016-bordeaux/,Bordeaux-style Red Blend,2016,Château Lauzanet
winemag 1 to 800,5838,5838,13.5,Red,France,"This soft, lightly woody blend dominated by Merlot is ready to drink. Easygoing red-berry fruits are lifted by some acidity at the end. Drink now.",Grand Théatre,8,85,0.094117647,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Univitis 2016 Grand Théatre  (Bordeaux),https://www.winemag.com/buying-guide/univitis-2016-grand-theatre-bordeaux/,Bordeaux-style Red Blend,2016,Univitis
winemag 1 to 800,5944,5944,13.5,Red,France,"Acidity shows strongly in this wine along with the dry tannins. It has weight, suggesting ripe fruits that need to develop. Drink this wine from 2021.",,20,85,0.235294118,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Rauzan Despagne 2016  Bordeaux,https://www.winemag.com/buying-guide/chateau-rauzan-despagne-2016-bordeaux/,Bordeaux-style Red Blend,2016,Château Rauzan Despagne
winemag 1 to 800,13993,13993,13,Red,France,"From the easternmost vineyards in Bordeaux, this wine is soft and youthfully ripe. Its red fruits, gentle tannins and smooth Merlot texture are lightly lifted by acidity. Drink from 2019.",Petit Lixandre,12,85,0.141176471,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cave du Marmandais 2016 Petit Lixandre  (Bordeaux),https://www.winemag.com/buying-guide/cave-du-marmandais-2016-petit-lixandre-bordeaux/,Bordeaux-style Red Blend,2016,Cave du Marmandais
winemag 12001 to 12800,4786,51477,,Red,France,,,6,85,0.070588235,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Le Drot 1998  Bordeaux,https://www.winemag.com/buying-guide/chateau-le-drot-1998-red-bordeaux/,Bordeaux-style Red Blend,1998,Château Le Drot
winemag 12001 to 12800,5744,52435,,Red,France,"Despite coming from a universally hailed vintage, this generic Bordeaux is still weedy, herbal and lean. But it also has decent cassis and cherry fruit, some tasty vanilla and cinnamon notes from oak aging, and a tart, dry finish. It's light, but it hasn't been dumbed down for the mass market.",Rouge,9,85,0.105882353,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Malesan 2000 Rouge  (Bordeaux),https://www.winemag.com/buying-guide/malesan-2000-rouge-red-bordeaux/,Bordeaux-style Red Blend,2000,Malesan
winemag 12001 to 12800,11110,57801,12,Red,France,"Most everyone's first Bordeaux is back for another year, with fruity black-cherry aromas spiked with just a touch of vanilla and cedar. Juicy acidity keeps this crowd-pleaser lively through the lightly tannic finish. A good introduction to the genre.",Mouton Cadet,11,85,0.129411765,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Baron Philippe de Rothschild 1998 Mouton Cadet  (Bordeaux),https://www.winemag.com/buying-guide/baron-philippe-rothschild-1998-mouton-cadet-red-bordeaux/,Bordeaux-style Red Blend,1998,Baron Philippe de Rothschild
winemag 1601 to 2400,5937,67887,12.5,Red,France,"This is a structured wine, firm with tannins. Behind the structure, the attractive black-plum fruits are still developing. The wine is dense and solid and will be ready from 2018.",,13,85,0.152941176,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château l'Eglise Saget 2015  Bordeaux,https://www.winemag.com/buying-guide/chateau-leglise-saget-2015-bordeaux/,Bordeaux-style Red Blend,2015,Château l'Eglise Saget
winemag 1601 to 2400,5942,67892,13.5,Red,France,"This Grandeau wine is tight and firm. The tannins are a serious component of a wine that will have more fruitiness as it develops. It just escapes being over-extracted, leaving a crisp aftertaste.",Classic,15,85,0.176470588,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Lauduc 2015 Classic  (Bordeaux),https://www.winemag.com/buying-guide/chateau-lauduc-2015-classic-bordeaux/,Bordeaux-style Red Blend,2015,Château Lauduc
winemag 1601 to 2400,5947,67897,13,Red,France,"This is a light and juicy wine, with bright black-currant fruits and a layer of balanced, integrated tannins. It has a dry core that should soften quickly, so drink from early 2018.",,15,85,0.176470588,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Grand-Portail 2015  Bordeaux,https://www.winemag.com/buying-guide/chateau-grand-portail-2015-bordeaux/,Bordeaux-style Red Blend,2015,Château Grand-Portail
winemag 1601 to 2400,5948,67898,14,Red,France,"Firm and dense, this wine has solid tannins as well as the potential of ripe black fruits. It has been firmly extracted, although the fruit is there to give the balance. Drink from 2018.",,12,85,0.141176471,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Franc Couplet 2015  Bordeaux,https://www.winemag.com/buying-guide/chateau-franc-couplet-2015-bordeaux/,Bordeaux-style Red Blend,2015,Château Franc Couplet
winemag 1601 to 2400,5957,67907,13,Red,France,"The wine is crisp and shot through with acidity. That gives the black-currant fruit great intensity as well as a juicy character. The wine needs to calm down, so wait until 2018.",,17,85,0.2,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Toutigeac 2015  Bordeaux,https://www.winemag.com/buying-guide/chateau-toutigeac-2015-bordeaux/,Bordeaux-style Red Blend,2015,Château Toutigeac
winemag 1601 to 2400,5962,67912,13.5,Red,France,"The wine is soft with a fine touch of tannin and some stalkiness. It has black currants that are ripe while remaining crisp. The wine is easy, accessible and ready to drink.",Chai de Bordes,13,85,0.152941176,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cheval Quancard 2015 Chai de Bordes  (Bordeaux),https://www.winemag.com/buying-guide/cheval-quancard-2015-chai-de-bordes-bordeaux/,Bordeaux-style Red Blend,2015,Cheval Quancard
winemag 1601 to 2400,5963,67913,13.5,Red,France,"The wine is tight and dominated by very crisp black currants and considerable acidity. Assuming it can soften and open up, it will be a fruity wine with just a light structure.",,15,85,0.176470588,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Roquefort 2015  Bordeaux,https://www.winemag.com/buying-guide/chateau-roquefort-2015-bordeaux/,Bordeaux-style Red Blend,2015,Château Roquefort
